player_name,first_name,last_name,football_name,player_team,nflreadpy_id,espn_id,headshot,position,status,jersey_number,birth_date,college_name
Jeremiah Kolone,Jeremiah,Kolone,Jeremiah,LA,00-0034080,3043198,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jl3qurmy57ntj0603bdi",C,DEV,62,1994-10-23,San Jose State
Jeremy Calahan,Michael,Calahan,,LA,00-0023028,9503,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nuygbuidxpmhtfffnvyh",DT,ACT,90,1983-07-07,Rice
Jeremy Loyd,Jeremy,Loyd,,LA,00-0021608,5068,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/badp7b4iyk6nz1rfally",LB,ACT,56,1980-07-30,Iowa State; Tyler JC
Jeremy Staat,Jeremy,Staat,,LA,00-0015506,1471,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qnhifepuuaoate2ajwnc",DE,CUT,95,1976-10-10,Arizona State; Bakersfield College
Jerious Norwood,Jerious,Norwood,,LA,00-0024294,9665,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qw084awtby41mgiyoabo",RB,ACT,34,1983-07-29,Mississippi State
Jerome Carter,Jerome,Carter,,LA,00-0022969,10417,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/s1mvwg47ezwjxqprw6wo",DB,RES,42,1982-10-25,Florida State
Jerome Couplin,Jerome,Couplin,Jerome,LA,00-0030722,16982,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/eazwx5jp27kezunedg6f",DB,DEV,0,1991-08-31,William & Mary
Jerreth Sterns,Jerreth,Sterns,Jerreth,LA,00-0037486,4383723,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/edmfzcitmvvwhprmq332",WR,DEV,9,1999-07-01,Western Kentucky; Houston Baptist University
Jerry Latin,Jerry,Latin,,LA,LAT447237,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/eiohj8smubpdvdsyvc5k",RB,ACT,0,1953-08-25,Northern Illinois
Jesse James,Jesse,James,,LA,00-0008246,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lf37gofyysy17xo1srz8",C,ACT,69,1971-09-16,Mississippi State
Jessie Hester,Jessie,Hester,,LA,00-0007353,6522,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gq1tmzhuosz6woghskel",WR,ACT,0,1963-01-21,Florida State
Jim Bakken,James,Bakken,,LA,BAK800901,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hlv9veqbwd26wmhfka2m",K,ACT,0,1940-11-02,Wisconsin
Jim Bertelsen,James,Bertelsen,,LA,BER739949,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zotxhmwxfaeuao69gz6q",RB,ACT,0,1950-02-26,Texas
Jim Kalafat,James,Kalafat,,LA,KAL138430,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jtsx0vdpslev8dpoosgp",LB,ACT,0,1962-02-21,Montana State
Jim Otis,James,Otis,,LA,OTI415291,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zh0ohjuvxfnv8nbdgpgb",RB,ACT,0,1948-04-29,Ohio State
Jim Price,James,Price,,LA,PRI209046,6794,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tsoaqseuitslvpqq4xzn",TE,ACT,0,1966-10-02,Stanford
Jim Skow,James,Skow,,LA,00-0015024,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wgefsbjzibfri929b2t0",DE,CUT,0,1963-06-29,Nebraska
Jim Thaxton,James,Thaxton,,LA,THA519110,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/czpjl9nbnldeo8fkihde",TE,ACT,0,1949-01-11,Tennessee State
Jim Youngblood,James,Youngblood,,LA,YOU743121,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lsoeohtmoadr8kjekmf0",LB,ACT,0,1950-02-23,Tennessee Technological Univ
Jimmie Carter,Jimmie,Carter,,LA,CAR665691,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/htevzvxzxaj92blge6e0",LB,ACT,0,1961-07-26,New Mexico
Jimmy Childs,James,Childs,,LA,CHI553720,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xreygb0ogqbishdaqgzc",WR,ACT,0,1956-08-09,Cal Poly (San Luis Obispo)
Jimmy Garoppolo,James,Garoppolo,Jimmy,LA,00-0031345,16760,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ivz3zwvjxvgcu4dzabur",QB,UFA,11,1991-11-02,Eastern Illinois
Jimmy Raye,James,Raye,,LA,RAY573156,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qwmylf2qw83mgtaalqxu",WR,ACT,0,1968-11-24,San Diego State
Joe Cardona,Joseph,Cardona,Joe,LA,00-0032228,2575907,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cs3qvfnrrxiubflqqw2i",LS,ACT,,1992-04-16,Navy
Joe Murray,Joseph,Murray,,LA,MUR668514,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/l0jbzdmfk32lv0lmv8h1",G,ACT,0,1960-11-07,USC
Joe Namath,Joseph,Namath,,LA,NAM415291,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ssg1rcnvw9sdqcr6wz2f",QB,ACT,0,1943-05-31,Alabama
Joe Rose,Joseph,Rose,,LA,ROS237300,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ow0dwox1bpgadbzyuk5r",TE,ACT,0,1957-06-24,California
Joe Rowe,Joeseph,Rowe,,LA,00-0014099,8205,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zlv65qvn8azmcybpfv75",DB,RES,42,1973-12-08,Virginia
Joe Scibelli,Joseph,Scibelli,,LA,SCI415290,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/csvi3yoc8b0byuvmz6bq",G,ACT,0,1939-04-19,Notre Dame; American International College
Joe Valerio,Joseph,Valerio,,LA,00-0016816,6933,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ph0seamyfbah5hwtyhhn",OT,CUT,64,1969-02-11,Penn
Joe West,Joe,West,,LA,00-0026053,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nxei1buj3dehpwmxmbfc",WR,DEV,0,1984-02-01,Texas-El Paso
Joel Filani,Joel,Filani,,LA,00-0025575,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/t8xxlgubg6m9hrtvtjh5",WR,DEV,0,1983-12-08,Texas Tech
Joffrey Reynolds,Joffrey,Reynolds,,LA,00-0021431,5405,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/uy58nyjsumq7hrwws0zq",RB,CUT,26,1979-11-26,Houston
John Baker,John,Baker,,LA,00-0019052,2403,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cty3an1swh4ogcqcrwdf",P,ACT,4,1977-04-22,North Texas
John Barefield,John,Barefield,,LA,BAR118640,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jlmuhvtreemwxecobaml",LB,ACT,0,1955-03-23,Texas A&M University-Kingsville
John Burrough,John,Burrough,,LA,00-0002332,846,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m1yagp6oi06s7sogx6jc",DE,CUT,95,1972-05-17,Wyoming; Washington State
John David Washington,John,Washington,,LA,00-0024144,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/oxc3aisshztkga0atl0j",RB,DEV,0,1984-07-28,Morehouse College
John Flannery,John,Flannery,,LA,00-0005298,6884,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/q3hepujsspubdyygwnzz",G,RES,63,1969-01-13,Syracuse
John Floyd,John,Floyd,,LA,FLO751469,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bb8p46facb3efbxunju8",WR,ACT,0,1956-09-10,Louisiana-Monroe
John Gerak,John,Gerak,,LA,00-0005894,7489,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/uwvsbthcedu0yq0mcftg",G,ACT,66,1970-01-06,Penn State
John Henderson,John,Henderson,,LA,00-0028390,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/y8ecez3n87uldn7gh7ua",DT,DEV,0,1988-02-10,Southern Mississippi
John Johnson,John,Johnson,John,LA,00-0033927,3046292,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/herqvjadd4i3jbhwszqt",DB,ACT,43,1995-12-19,Boston College
John Lee,Min,Lee,,LA,LEE502711,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wejiwinrcntijdbbb93c",K,ACT,0,1964-05-19,UCLA
John Preston,John,Preston,,LA,PRE553720,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kmlutcgjxyvbblwheaue",DB,ACT,0,1962-08-28,Central Oklahoma; TCU
John Sullivan,John,Sullivan,John,LA,00-0026327,11421,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nhydd9mclp9t82oqwcph",C,ACT,65,1985-08-08,Notre Dame
John Williams,John,Williams,,LA,WIL384489,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tojd5c1ld9dk4dyov9ov",G,ACT,0,1945-10-27,Minnesota
John Zook,John,Zook,,LA,ZOO415291,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tar43dhst5pes4lvpoez",DE,ACT,0,1947-09-24,Kansas
Johnnie Johnson,Johnnie,Johnson,,LA,JOH383703,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/leitspb10cqqdcxdzcvp",DB,ACT,0,1956-10-08,Texas
Johnny Bailey,Johnny,Bailey,,LA,00-0000597,6674,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pwqohhj9uejzarxslddx",RB,ACT,0,1967-03-17,Texas A&M University-Kingsville
Johnny Holloway,John,Holloway,,LA,HOL371880,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/utfy2uxhs5cdnz942g0c",DB,ACT,0,1963-11-08,Kansas; Northwestern; Butler County JC
Johnny Sims,John,Sims,,LA,SIM734952,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/g0ohmp99po1yy6uis1ku",DT,CUT,0,1967-10-14,Mississippi Valley State University
Jon Brooks,Jonathan,Brooks,,LA,BRO131376,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jkdka92upaeax2rzwaut",LB,ACT,0,1957-06-22,Clemson
Jon Embree,Jon,Embree,,LA,EMB415290,15657,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jdk4znt1k1jwjwrsvjtt",TE,ACT,0,1965-10-15,Colorado
Jon Francis,Jon,Francis,,LA,FRA145013,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nva2agzdlb2szisoymgg",RB,ACT,0,1964-06-21,Boise State; Colorado State; Taft College
Jon Hesse,Jonathan,Hesse,,LA,00-0007351,8222,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gweqhfrtlkbakmq7zhif",LB,ACT,53,1973-06-06,Nebraska
Jon Kirksey,Jonathan,Kirksey,,LA,00-0009302,7982,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/obpynrfj8po6af8fiagl",DT,ACT,65,1970-02-21,Sacramento State; Arizona State; Bakersfield College
Jonathan Brown,Jonathan,Brown,,LA,00-0001967,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bph4wxd7bzulgzrjed2x",DE,CUT,93,1975-11-28,Tennessee
Jordan Kent,Jordan,Kent,,LA,00-0025597,10653,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jqmvkzmiqbkumr2jalxp",WR,ACT,87,1984-07-24,Oregon
Jordan Waters,Jordan,Waters,Jordan,LA,00-0040601,4428803,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/e4wssbyzdg3mhubgaxxk",RB,ACT,,2000-12-18,N.C. State; Duke
Jordan Whittington,Jordan,Whittington,Jordan,LA,00-0039751,4569382,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/w5h5q9jwyaimdjlnracx",WR,ACT,88,2000-10-01,Texas
Josaiah Stewart,Josaiah,Stewart,Josaiah,LA,00-0040580,4682983,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xuhdmqisxil9rvhurdpn",LB,ACT,41,2003-04-26,Michigan; Coastal Carolina
Josh Ashton,Joshua,Ashton,,LA,ASH738296,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fbeg8ftforo5jgzpgdmy",RB,ACT,0,1949-08-24,Tulsa
Josh Carraway,Joshua,Carraway,Josh,LA,00-0033794,2971565,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vgpfidv5oajm79nn15tw",LB,RES,42,1994-04-13,TCU
Josh Lay,Bernard,Lay,,LA,00-0024388,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/i9ytc7oiplhhtgtpcplh",CB,CUT,0,1982-09-08,Pittsburgh; Valley Forge Christian College
Josh Wallace,Josh,Wallace,Josh,LA,00-0039772,4572371,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/budszyjdjn52puloxjc7",CB,ACT,30,2000-07-05,Michigan; UMass Amherst
June Henley,Charles,Henley,,LA,00-0007276,8132,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qlffnbslpnyuzokh5y33",RB,ACT,26,1975-09-04,Kansas
Justice Cunningham,Justice,Cunningham,Justice,LA,00-0030129,15991,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ovha4ur747ad8vnkkyaz",TE,DEV,0,1991-01-14,South Carolina
Justin Cole,Justin,Cole,,LA,00-0027270,13501,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qb0cxhnbytpnhonmoyny",LB,ACT,52,1987-11-22,San Jose State
Justin Dedich,Justin,Dedich,Justin,LA,00-0039784,4360859,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sr4uaptfcy3lcmzawhck",OL,ACT,67,2000-04-21,USC
Justin Lawler,Justin,Lawler,Justin,LA,00-0034813,3040109,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rrtrniuoaezvpqawhiya",LB,DEV,53,1994-12-23,SMU
Justin Lucas,Justin,Lucas,,LA,00-0018563,2081,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jis7dhr3r6mph1o6o1q4",DB,CUT,41,1976-07-15,Abilene Christian; Texas A&M
Justin Phinisee,Justin,Phinisee,,LA,00-0024449,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qyhs2qtlvpdxzuphn9m3",CB,DEV,0,1983-04-10,Oregon
Justin Roland,Justin,Roland,,LA,00-0026077,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/r7zmumm9hux8ur6zyscs",LB,CUT,0,1986-01-14,Kansas State
Justin Veltung,Justin,Veltung,,LA,00-0030467,16607,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hnjbylnh4l3wy9pzfvr2",WR,CUT,0,1991-03-30,Idaho
Justin Watson,Justin,Watson,,LA,00-0017303,2058,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bjjmihyqbk2nqnpt3t2u",RB,CUT,33,1975-01-07,San Diego State
Kai Forbath,Kai,Forbath,Kai,LA,00-0028787,14816,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ogz6qruagoh7ihyybcse",K,CUT,0,1987-09-02,UCLA
Kam Curl,Kamren,Curl,Kamren,LA,00-0036349,4242154,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tm9ahrg1kvnyyghpj5sy",SAF,UFA,3,1999-03-03,Arkansas
Kamren Kinchens,Kamren,Kinchens,Kamren,LA,00-0039834,4596363,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ixanabxmodk5m1xp8u8s",SAF,ACT,26,2002-09-29,Miami
Kareem Orr,Kareem,Orr,Kareem,LA,00-0035573,3675805,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/i0emgafbvmyebeflmhhr",DB,DEV,36,1997-01-02,Tennessee-Chattanooga
Kaulana Noa,Kaulana,Noa,,LA,00-0019668,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gdmcbtr2bw16os7eabm4",OT,ACT,71,1976-12-29,Hawaii
Keenan Burton,Keenan,Burton,,LA,00-0026268,11375,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ujqwa6iungsoxrmkldzd",WR,RES,14,1984-10-29,Kentucky
Keir Thomas,Keir,Thomas,Keir,LA,00-0037057,4038843,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wtzpz7bs64wypd4sgrya",LB,ACT,96,1998-01-25,Florida State
Keith English,Keith,English,,LA,ENG498348,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nmwardnalzbvdk8uu0hl",P,ACT,0,1966-03-10,Colorado
Keith Radecic,Jude,Radecic,,LA,RAD168981,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lbuf83xjhcqzdjd7wjyn",C,ACT,0,1963-12-24,Penn State
Keith Simons,Keith,Simons,,LA,SIM421856,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/q78gocneuc4buutm4ize",DT,ACT,0,1954-04-26,Minnesota
Keith Wortman,Keith,Wortman,,LA,WOR766692,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wyd2h600jucmknwewq3z",OT,ACT,0,1950-07-20,Nebraska; Rio Hondo College
Kelly Blackwell,Kelly,Blackwell,,LA,00-0001312,7292,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fazlnxwq3o11q45fgtul",TE,ACT,0,1969-02-13,TCU
Kelly Thomas,Kelly,Thomas,,LA,THO266728,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jtx1xpvhvtc0zj9zbspx",OT,ACT,0,1960-09-09,USC
Ken Clark,Kenneth,Clark,,LA,CLA415251,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zbysvcntgbcyl1dyd62u",P,ACT,0,1948-05-26,St. Marys University (Canada)
Ken Ellis,Kenneth,Ellis,,LA,ELL575019,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ebtoikgma0lgnxdw1iob",DB,ACT,0,1947-09-27,Southern
Ken Iman,Kenneth,Iman,,LA,IMA415291,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/shwjqh0naajeavztxcrm",C,ACT,0,1939-02-08,Southeast Missouri State
Ken Reaves,Kenneth,Reaves,,LA,REA664464,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ohhodoxehgijbynw8fue",S,ACT,0,1944-10-29,Norfolk State
Ken Sims,Kenneth,Sims,,LA,SIM751431,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ug3bez60z9tipw51qi1v",DB,ACT,0,1962-11-08,Iowa
Ken Stone,Kenneth,Stone,,LA,STO423750,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cuqzdwbz0lhkmmti0rnb",FS,ACT,0,1950-09-14,Vanderbilt
Ken Thompson,Kenneth,Thompson,,LA,THO612262,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sxe7ryag0veowkkeoafk",WR,ACT,0,1958-12-06,Utah State; West Texas State; San Diego Mesa College
Ken Times,Kenneth,Times,,LA,TIM415290,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/swpglecqp7cvtgcgafj8",DT,ACT,0,1956-01-26,Southern
Ken Willard,Kenneth,Willard,,LA,WIL113085,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cvzazhtbwbzzlk25ghyl",RB,ACT,0,1943-07-14,North Carolina
Kendal Thompson,Kendal,Thompson,Kendal,LA,00-0033143,2577473,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/oljbnlqz7dodye8ekkg3",WR,CUT,10,1992-05-14,Utah
Kenneth Darby,Kenneth,Darby,,LA,00-0025633,10689,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gdwt5cnxwjspmw9g8sxe",RB,ACT,34,1982-12-26,Alabama
Kent Austin,Richard,Austin,,LA,AUS622932,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vjy37txtjrrhn6h9cnwm",QB,ACT,0,1963-06-25,Mississippi
Kevin Dockery,Kevin,Dockery,,LA,00-0024178,9926,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nblwnnqcfbgzoyrqrz31",CB,ACT,35,1984-01-08,Mississippi State
Kevin Dotson,Kevin,Dotson,Kevin,LA,00-0036339,3917599,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nv2c9f4jr08wvzyog86n",G,ACT,69,1996-09-18,Louisiana-Lafayette
Kevin House,Kevin,House,,LA,HOU259555,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ytqmyq3n1nlhglmn9rlw",WR,ACT,0,1957-12-20,Southern Illinois
Kevin McLain,Kevin,McLain,,LA,MCL043714,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/oepdhy2dsi7ngbhpcopn",LB,ACT,0,1954-09-15,Colorado State; Fullerton
Kevin Robbins,Kevin,Robbins,,LA,00-0013798,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/y9wm9cjgv5ekvpnmkg6l",OT,ACT,0,1966-12-12,Michigan State; Wichita State University
Kevin Short,Kevin,Short,Kevin,LA,00-0032267,3039977,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gvkn3xb75wbzjwganxk1",DB,DEV,0,1992-03-23,Fort Scott CC
Kevin Stemke,Kevin,Stemke,,LA,00-0019855,4240,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/b3qvx4klmvgcihxqvm2r",P,ACT,2,1978-11-23,Wisconsin
Kevin Strong,Kevin,Strong,Kevin,LA,00-0035334,3124052,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ayepxrrynzz6cnxf5xco",DT,DEV,,1996-08-05,Texas-San Antonio
Kirby Criswell,Kirby,Criswell,,LA,CRI498348,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yinlws8wqiwl28uejysj",LB,ACT,0,1957-08-31,Kansas
Kirk Collins,Edward,Collins,,LA,COL538335,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fbnpn3lcug1goeztg5l6",CB,ACT,0,1958-07-18,Baylor; Blinn College
Kirk Farmer,Michael,Farmer,,LA,00-0021822,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tvzlha69fdhifzrkorrf",QB,CUT,12,1979-08-27,Missouri
Kobie Turner,Kobie,Turner,Kobie,LA,00-0039138,4250621,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tmifh6zibjgxpesgp7bf",DL,ACT,91,1999-04-26,Wake Forest
Kole Ayi,Bamikole,Ayi,,LA,00-0020240,2815,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bwi4kbljthk774ogvedv",LB,RES,54,1978-09-27,UMass Amherst
Konata Mumpfield,Konata,Mumpfield,Konata,LA,00-0040590,4710855,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/psy72cl8ko1zp7vkbvga",WR,ACT,15,2002-10-24,Pittsburgh; Akron
Kwamie Lassiter,Kwamie,Lassiter,,LA,00-0009659,795,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nvhxwj5jvj9bmn5awcfz",DB,CUT,42,1969-12-03,Kansas; Butler County JC
Kyle Borland,Kyle,Borland,,LA,BOR442976,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jekvbnn92td5vgttxhge",LB,ACT,0,1961-07-05,Wisconsin
Kyle Markway,Kyle,Markway,Kyle,LA,00-0035817,3924367,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/t8bkwomj6birjfayvphh",TE,DEV,0,1997-03-04,South Carolina
Kyle Nelson,Kyle,Nelson,Kyle,LA,00-0028374,14426,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mbpziehbztm2l0elsalv",LS,CUT,,1986-10-03,New Mexico State
Kyle Whittingham,Kyle,Whittingham,,LA,WHI783888,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ngp712uqtesnydqqowhw",LB,ACT,0,1959-11-21,BYU
Kyren Williams,Kyren,Williams,Kyren,LA,00-0037840,4430737,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/smsyrjrwy0lf0hu9hkvg",RB,ACT,23,2000-08-26,Notre Dame
La'Roi Glover,La'Roi,Glover,,LA,00-0006051,1038,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wwyiwzmd5lr7wropehos",DT,ACT,97,1974-07-04,San Diego State
LaJuan Ramsey,LaJuan,Ramsey,,LA,00-0024418,9790,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vhrpbelkizl68kvqfitw",DT,ACT,99,1984-03-19,USC
Lance Dunbar,Lance,Dunbar,Lance,LA,00-0029004,15369,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mwxzuvjfvoecnoze3aty",RB,ACT,25,1990-01-25,North Texas
Lance Lenoir,Lance,Lenoir,Lance,LA,00-0033992,3049249,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/flagmd6aeldbpmsrlihm",WR,DEV,34,1995-02-09,Western Illinois
Lance Rentzel,Thomas,Rentzel,,LA,REN781712,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xcewhhsmqzvecvjkzrsg",WR,ACT,0,1943-10-14,Oklahoma
Landen Akers,Landen,Akers,Landen,LA,00-0036598,4035554,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/a3htstn0d8p9s0wcndvy",WR,DEV,84,1997-07-07,Iowa State
Landis Durham,Landis,Durham,Landis,LA,00-0035608,3917329,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xeuvgxerg8z6plg3on7c",LB,NWT,96,1997-08-31,Texas A&M
Larrell Murchison,Larrell,Murchison,Larrell,LA,00-0036237,4240123,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/b0h5qpz02cuycf85isw4",DT,ACT,52,1997-04-24,N.C. State; Louisburg
Larry Bowie,Larry,Bowie,,LA,00-0001573,1082,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/txxzp5animgdmlozsdmu",RB,CUT,47,1973-03-21,Georgia; Northeast Oklahoma
Larry Brooks,Larry,Brooks,,LA,BRO140760,4361807,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/uvyqqyjttur4llqyeg1c",DT,ACT,0,1950-06-10,Virginia State
Larry Cowan,Lawrence,Cowan,,LA,COW207644,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bpte8vomsik9gtbzxhnb",RB,ACT,0,1960-07-11,Jackson State University
Larry Edwards,Larry,Edwards,,LA,00-0025763,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m3kdhk9z753lfocfxpoc",LB,DEV,0,1984-11-04,North Carolina
